,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.034741890761430534,0.034741890761430534,-0.034741890761430534,0.034741890761430534,0.034741890761430534,-0.034741890761430534,0.034741890761430534,-0.034741890761430534,-0.034741890761430534,-0.034741890761430534,-0.034741890761430534,-0.034741890761430534,-0.034741890761430534,-0.034741890761430534,-0.034741890761430534
1,0.02870068976884577,0.02870068976884577,0.02870068976884577,-0.02870068976884577,0.02870068976884577,0.02870068976884577,-0.02870068976884577,-0.02870068976884577,-0.02870068976884577,-0.02870068976884577,-0.02870068976884577,-0.02870068976884577,-0.02870068976884577,0.02870068976884577,0.02870068976884577
2,0.0060415659757451215,-0.0060415659757451215,-0.0060415659757451215,-0.0060415659757451215,-0.0060415659757451215,-0.0060415659757451215,-0.0060415659757451215,0.0060415659757451215,0.0060415659757451215,-0.0060415659757451215,0.0060415659757451215,0.0060415659757451215,-0.0060415659757451215,-0.0060415659757451215,-0.0060415659757451215
3,0.004531208700692124,0.004531208700692124,0.004531208700692124,-0.004531208700692124,0.004531208700692124,-0.004531208700692124,0.004531208700692124,0.004531208700692124,0.004531208700692124,0.004531208700692124,-0.004531208700692124,-0.004531208700692124,0.004531208700692124,0.004531208700692124,0.004531208700692124
4,-0.0022655273582417035,0.0022655273582417035,-0.0022655273582417035,0.0022655273582417035,0.0022655273582417035,0.0022655273582417035,0.0022655273582417035,0.0022655273582417035,0.0022655273582417035,0.0022655273582417035,0.0022655273582417035,0.0022655273582417035,0.0022655273582417035,0.0022655273582417035,0.0022655273582417035
5,-0.007551387193416302,-0.007551387193416302,0.007551387193416302,0.007551387193416302,0.007551387193416302,0.007551387193416302,0.007551387193416302,-0.007551387193416302,0.007551387193416302,0.007551387193416302,0.007551387193416302,0.007551387193416302,0.007551387193416302,0.007551387193416302,0.007551387193416302
6,0.003020395218927829,0.003020395218927829,0.003020395218927829,-0.003020395218927829,0.003020395218927829,0.003020395218927829,0.003020395218927829,0.003020395218927829,0.003020395218927829,-0.003020395218927829,0.003020395218927829,-0.003020395218927829,-0.003020395218927829,-0.003020395218927829,-0.003020395218927829
7,-0.02038528189713396,-0.02038528189713396,0.02038528189713396,-0.02038528189713396,0.02038528189713396,0.02038528189713396,-0.02038528189713396,0.02038528189713396,0.02038528189713396,0.02038528189713396,-0.02038528189713396,-0.02038528189713396,-0.02038528189713396,-0.02038528189713396,-0.02038528189713396
8,-0.0052846740689727065,-0.0052846740689727065,-0.0052846740689727065,0.0052846740689727065,0.0052846740689727065,0.0052846740689727065,0.0052846740689727065,-0.0052846740689727065,-0.0052846740689727065,-0.0052846740689727065,-0.0052846740689727065,-0.0052846740689727065,-0.0052846740689727065,-0.0052846740689727065,-0.0052846740689727065
9,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
10,0.013590444428440708,-0.013590444428440708,-0.013590444428440708,0.013590444428440708,-0.013590444428440708,0.013590444428440708,-0.013590444428440708,0.013590444428440708,0.013590444428440708,0.013590444428440708,0.013590444428440708,0.013590444428440708,0.013590444428440708,0.013590444428440708,0.013590444428440708
11,-0.008305491066923354,-0.008305491066923354,0.008305491066923354,-0.008305491066923354,0.008305491066923354,-0.008305491066923354,-0.008305491066923354,-0.008305491066923354,-0.008305491066923354,-0.008305491066923354,-0.008305491066923354,-0.008305491066923354,-0.008305491066923354,-0.008305491066923354,-0.008305491066923354
12,-0.0015100379774812824,0.0015100379774812824,-0.0015100379774812824,0.0015100379774812824,-0.0015100379774812824,0.0015100379774812824,0.0015100379774812824,-0.0015100379774812824,-0.0015100379774812824,-0.0015100379774812824,-0.0015100379774812824,-0.0015100379774812824,-0.0015100379774812824,-0.0015100379774812824,-0.0015100379774812824
13,-0.025667545040253262,0.025667545040253262,0.025667545040253262,-0.025667545040253262,0.025667545040253262,0.025667545040253262,-0.025667545040253262,0.025667545040253262,-0.025667545040253262,-0.025667545040253262,0.025667545040253262,0.025667545040253262,-0.025667545040253262,0.025667545040253262,-0.025667545040253262
14,-0.003019369253998149,-0.003019369253998149,0.003019369253998149,-0.003019369253998149,-0.003019369253998149,0.003019369253998149,0.003019369253998149,-0.003019369253998149,-0.003019369253998149,-0.003019369253998149,-0.003019369253998149,0.003019369253998149,0.003019369253998149,-0.003019369253998149,0.003019369253998149
15,0.0022645354872563588,0.0022645354872563588,-0.0022645354872563588,-0.0022645354872563588,-0.0022645354872563588,0.0022645354872563588,0.0022645354872563588,0.0022645354872563588,0.0022645354872563588,0.0022645354872563588,0.0022645354872563588,0.0022645354872563588,0.0022645354872563588,0.0022645354872563588,0.0022645354872563588
16,-0.0015096846269047062,-0.0015096846269047062,-0.0015096846269047062,-0.0015096846269047062,0.0015096846269047062,0.0015096846269047062,0.0015096846269047062,0.0015096846269047062,-0.0015096846269047062,0.0015096846269047062,0.0015096846269047062,-0.0015096846269047062,0.0015096846269047062,-0.0015096846269047062,0.0015096846269047062
17,-0.0015096846269047062,0.0015096846269047062,-0.0015096846269047062,0.0015096846269047062,0.0015096846269047062,0.0015096846269047062,-0.0015096846269047062,-0.0015096846269047062,-0.0015096846269047062,0.0015096846269047062,-0.0015096846269047062,0.0015096846269047062,-0.0015096846269047062,-0.0015096846269047062,-0.0015096846269047062
18,-0.005283716718529341,0.005283716718529341,0.005283716718529341,-0.005283716718529341,0.005283716718529341,0.005283716718529341,-0.005283716718529341,-0.005283716718529341,0.005283716718529341,-0.005283716718529341,-0.005283716718529341,0.005283716718529341,-0.005283716718529341,0.005283716718529341,-0.005283716718529341
19,0.006793401345434047,0.006793401345434047,0.006793401345434047,-0.006793401345434047,-0.006793401345434047,-0.006793401345434047,-0.006793401345434047,0.006793401345434047,0.006793401345434047,0.006793401345434047,0.006793401345434047,0.006793401345434047,0.006793401345434047,-0.006793401345434047,-0.006793401345434047
20,0.0007548508603516524,0.0007548508603516524,-0.0007548508603516524,-0.0007548508603516524,-0.0007548508603516524,-0.0007548508603516524,-0.0007548508603516524,0.0007548508603516524,0.0007548508603516524,-0.0007548508603516524,-0.0007548508603516524,-0.0007548508603516524,-0.0007548508603516524,-0.0007548508603516524,-0.0007548508603516524
21,0.0022645354872563588,0.0022645354872563588,0.0022645354872563588,-0.0022645354872563588,-0.0022645354872563588,-0.0022645354872563588,0.0022645354872563588,0.0022645354872563588,-0.0022645354872563588,-0.0022645354872563588,-0.0022645354872563588,-0.0022645354872563588,-0.0022645354872563588,-0.0022645354872563588,-0.0022645354872563588
22,0.005283716718529341,0.005283716718529341,-0.005283716718529341,0.005283716718529341,0.005283716718529341,-0.005283716718529341,0.005283716718529341,-0.005283716718529341,-0.005283716718529341,0.005283716718529341,0.005283716718529341,0.005283716718529341,-0.005283716718529341,0.005283716718529341,0.005283716718529341
23,0.0022644158374163226,0.0022644158374163226,0.0022644158374163226,-0.0022644158374163226,0.0022644158374163226,0.0022644158374163226,0.0022644158374163226,0.0022644158374163226,0.0022644158374163226,0.0022644158374163226,0.0022644158374163226,0.0022644158374163226,0.0022644158374163226,0.0022644158374163226,-0.0022644158374163226
24,-0.004528780400209209,-0.004528780400209209,0.004528780400209209,0.004528780400209209,-0.004528780400209209,-0.004528780400209209,-0.004528780400209209,-0.004528780400209209,0.004528780400209209,-0.004528780400209209,0.004528780400209209,-0.004528780400209209,-0.004528780400209209,0.004528780400209209,0.004528780400209209
25,0.0007547824905640432,-0.0007547824905640432,-0.0007547824905640432,-0.0007547824905640432,0.0007547824905640432,-0.0007547824905640432,-0.0007547824905640432,0.0007547824905640432,0.0007547824905640432,0.0007547824905640432,0.0007547824905640432,0.0007547824905640432,0.0007547824905640432,0.0007547824905640432,0.0007547824905640432
26,0.0007547881875569207,0.0007547881875569207,0.0007547881875569207,-0.0007547881875569207,-0.0007547881875569207,-0.0007547881875569207,-0.0007547881875569207,-0.0007547881875569207,-0.0007547881875569207,-0.0007547881875569207,0.0007547881875569207,0.0007547881875569207,0.0007547881875569207,-0.0007547881875569207,-0.0007547881875569207
27,0.0075481952301059705,0.0075481952301059705,0.0075481952301059705,-0.0075481952301059705,-0.0075481952301059705,-0.0075481952301059705,-0.0075481952301059705,-0.0075481952301059705,-0.0075481952301059705,-0.0075481952301059705,-0.0075481952301059705,-0.0075481952301059705,-0.0075481952301059705,-0.0075481952301059705,0.0075481952301059705
28,0.006793862879822532,-0.006793862879822532,0.006793862879822532,-0.006793862879822532,0.006793862879822532,-0.006793862879822532,0.006793862879822532,0.006793862879822532,0.006793862879822532,0.006793862879822532,0.006793862879822532,0.006793862879822532,0.006793862879822532,0.006793862879822532,0.006793862879822532
29,0.004529293204580398,-0.004529293204580398,-0.004529293204580398,0.004529293204580398,-0.004529293204580398,-0.004529293204580398,0.004529293204580398,0.004529293204580398,-0.004529293204580398,0.004529293204580398,-0.004529293204580398,-0.004529293204580398,-0.004529293204580398,0.004529293204580398,0.004529293204580398
30,0.004529088068888632,0.004529088068888632,0.004529088068888632,0.004529088068888632,0.004529088068888632,-0.004529088068888632,0.004529088068888632,0.004529088068888632,-0.004529088068888632,0.004529088068888632,-0.004529088068888632,-0.004529088068888632,-0.004529088068888632,0.004529088068888632,-0.004529088068888632
31,-0.0030192780908377963,0.0030192780908377963,-0.0030192780908377963,-0.0030192780908377963,0.0030192780908377963,0.0030192780908377963,0.0030192780908377963,0.0030192780908377963,-0.0030192780908377963,-0.0030192780908377963,-0.0030192780908377963,-0.0030192780908377963,0.0030192780908377963,0.0030192780908377963,-0.0030192780908377963
32,-0.002264450021793873,0.002264450021793873,-0.002264450021793873,-0.002264450021793873,0.002264450021793873,-0.002264450021793873,-0.002264450021793873,-0.002264450021793873,0.002264450021793873,-0.002264450021793873,-0.002264450021793873,0.002264450021793873,-0.002264450021793873,-0.002264450021793873,0.002264450021793873
33,0.001509661835785714,0.001509661835785714,-0.001509661835785714,-0.001509661835785714,-0.001509661835785714,-0.001509661835785714,-0.001509661835785714,0.001509661835785714,0.001509661835785714,-0.001509661835785714,-0.001509661835785714,-0.001509661835785714,-0.001509661835785714,-0.001509661835785714,-0.001509661835785714
34,0.0030193008811130193,-0.0030193008811130193,-0.0030193008811130193,0.0030193008811130193,0.0030193008811130193,0.0030193008811130193,0.0030193008811130193,0.0030193008811130193,0.0030193008811130193,0.0030193008811130193,0.0030193008811130193,0.0030193008811130193,0.0030193008811130193,0.0030193008811130193,0.0030193008811130193
35,-0.0022644671143712274,-0.0022644671143712274,-0.0022644671143712274,-0.0022644671143712274,-0.0022644671143712274,0.0022644671143712274,-0.0022644671143712274,0.0022644671143712274,-0.0022644671143712274,0.0022644671143712274,-0.0022644671143712274,-0.0022644671143712274,-0.0022644671143712274,-0.0022644671143712274,0.0022644671143712274
36,-0.00528395602362175,0.00528395602362175,0.00528395602362175,-0.00528395602362175,-0.00528395602362175,-0.00528395602362175,0.00528395602362175,-0.00528395602362175,-0.00528395602362175,0.00528395602362175,-0.00528395602362175,-0.00528395602362175,-0.00528395602362175,0.00528395602362175,0.00528395602362175
37,0.00528395602362175,0.00528395602362175,0.00528395602362175,0.00528395602362175,-0.00528395602362175,0.00528395602362175,0.00528395602362175,0.00528395602362175,-0.00528395602362175,-0.00528395602362175,0.00528395602362175,0.00528395602362175,0.00528395602362175,0.00528395602362175,0.00528395602362175
38,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
39,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
41,0.0022644671143712274,0.0022644671143712274,-0.0022644671143712274,0.0022644671143712274,-0.0022644671143712274,0.0022644671143712274,0.0022644671143712274,-0.0022644671143712274,0.0022644671143712274,-0.0022644671143712274,-0.0022644671143712274,0.0022644671143712274,-0.0022644671143712274,0.0022644671143712274,0.0022644671143712274
42,0.0060383282906528715,0.0060383282906528715,-0.0060383282906528715,-0.0060383282906528715,-0.0060383282906528715,0.0060383282906528715,0.0060383282906528715,-0.0060383282906528715,0.0060383282906528715,0.0060383282906528715,-0.0060383282906528715,0.0060383282906528715,-0.0060383282906528715,0.0060383282906528715,0.0060383282906528715
43,-0.0007547654000517046,0.0007547654000517046,-0.0007547654000517046,0.0007547654000517046,-0.0007547654000517046,-0.0007547654000517046,0.0007547654000517046,0.0007547654000517046,0.0007547654000517046,-0.0007547654000517046,-0.0007547654000517046,0.0007547654000517046,0.0007547654000517046,0.0007547654000517046,0.0007547654000517046
44,-0.0015095364968575884,-0.0015095364968575884,0.0015095364968575884,-0.0015095364968575884,-0.0015095364968575884,0.0015095364968575884,-0.0015095364968575884,0.0015095364968575884,-0.0015095364968575884,-0.0015095364968575884,0.0015095364968575884,-0.0015095364968575884,-0.0015095364968575884,-0.0015095364968575884,-0.0015095364968575884
45,0.000754771096805884,0.000754771096805884,0.000754771096805884,-0.000754771096805884,0.000754771096805884,-0.000754771096805884,0.000754771096805884,0.000754771096805884,0.000754771096805884,0.000754771096805884,-0.000754771096805884,0.000754771096805884,-0.000754771096805884,-0.000754771096805884,0.000754771096805884
46,0.013586751428645849,-0.013586751428645849,0.013586751428645849,-0.013586751428645849,0.013586751428645849,0.013586751428645849,-0.013586751428645849,-0.013586751428645849,-0.013586751428645849,-0.013586751428645849,0.013586751428645849,-0.013586751428645849,0.013586751428645849,-0.013586751428645849,-0.013586751428645849
47,0.0007548736530138543,0.0007548736530138543,0.0007548736530138543,-0.0007548736530138543,0.0007548736530138543,0.0007548736530138543,-0.0007548736530138543,-0.0007548736530138543,-0.0007548736530138543,-0.0007548736530138543,0.0007548736530138543,-0.0007548736530138543,0.0007548736530138543,0.0007548736530138543,-0.0007548736530138543
48,-0.002264603864265969,0.002264603864265969,-0.002264603864265969,0.002264603864265969,0.002264603864265969,-0.002264603864265969,-0.002264603864265969,0.002264603864265969,0.002264603864265969,0.002264603864265969,-0.002264603864265969,0.002264603864265969,0.002264603864265969,-0.002264603864265969,0.002264603864265969
49,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
50,-0.007548309182325852,0.007548309182325852,0.007548309182325852,0.007548309182325852,-0.007548309182325852,0.007548309182325852,0.007548309182325852,0.007548309182325852,0.007548309182325852,-0.007548309182325852,-0.007548309182325852,0.007548309182325852,0.007548309182325852,-0.007548309182325852,-0.007548309182325852
51,0.002264432929477423,-0.002264432929477423,-0.002264432929477423,0.002264432929477423,-0.002264432929477423,-0.002264432929477423,-0.002264432929477423,0.002264432929477423,0.002264432929477423,0.002264432929477423,-0.002264432929477423,-0.002264432929477423,-0.002264432929477423,0.002264432929477423,0.002264432929477423
52,-0.0007548223714348713,0.0007548223714348713,0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,0.0007548223714348713
53,-0.0007548223714348713,0.0007548223714348713,0.0007548223714348713,-0.0007548223714348713,0.0007548223714348713,0.0007548223714348713,-0.0007548223714348713,0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713
54,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
55,-0.0007548223714348713,-0.0007548223714348713,-0.0007548223714348713,0.0007548223714348713,0.0007548223714348713,0.0007548223714348713,0.0007548223714348713,0.0007548223714348713,0.0007548223714348713,-0.0007548223714348713,0.0007548223714348713,0.0007548223714348713,-0.0007548223714348713,0.0007548223714348713,0.0007548223714348713
56,-0.007547967335980177,0.007547967335980177,-0.007547967335980177,0.007547967335980177,0.007547967335980177,0.007547967335980177,0.007547967335980177,-0.007547967335980177,-0.007547967335980177,0.007547967335980177,0.007547967335980177,-0.007547967335980177,-0.007547967335980177,-0.007547967335980177,0.007547967335980177
57,-0.0007547654000517046,-0.0007547654000517046,0.0007547654000517046,-0.0007547654000517046,0.0007547654000517046,0.0007547654000517046,-0.0007547654000517046,0.0007547654000517046,0.0007547654000517046,0.0007547654000517046,0.0007547654000517046,-0.0007547654000517046,0.0007547654000517046,0.0007547654000517046,0.0007547654000517046
58,0.006792632260815834,-0.006792632260815834,0.006792632260815834,-0.006792632260815834,-0.006792632260815834,0.006792632260815834,0.006792632260815834,0.006792632260815834,0.006792632260815834,-0.006792632260815834,0.006792632260815834,-0.006792632260815834,-0.006792632260815834,0.006792632260815834,0.006792632260815834
59,0.012830914975053842,-0.012830914975053842,-0.012830914975053842,0.012830914975053842,-0.012830914975053842,-0.012830914975053842,0.012830914975053842,-0.012830914975053842,-0.012830914975053842,-0.012830914975053842,-0.012830914975053842,0.012830914975053842,0.012830914975053842,-0.012830914975053842,-0.012830914975053842
60,-0.005283517314186304,-0.005283517314186304,0.005283517314186304,-0.005283517314186304,0.005283517314186304,0.005283517314186304,0.005283517314186304,0.005283517314186304,0.005283517314186304,-0.005283517314186304,0.005283517314186304,-0.005283517314186304,-0.005283517314186304,0.005283517314186304,0.005283517314186304
